executionTs,nombreCandidato,PROFUNDIDAD_1,PROFUNDIDAD_2,PROFUNDIDAD_3,PROFUNDIDAD_4,contabilizadas,totalActas,totalVotosValidos,porcentajeVotosValidos,tipoFiltro,idAmbitoGeografico
2026-06-08T13:44:47.868820+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,LUYA,TINGO,5,5,469,50.813,ubigeo_nivel_03,1
2026-06-08T13:44:48.558781+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,LUYA,TRITA,4,4,244,29.829,ubigeo_nivel_03,1
2026-06-08T13:44:48.558781+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,LUYA,TRITA,4,4,574,70.171,ubigeo_nivel_03,1
2026-06-08T13:44:49.202133+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,,100,102,6625,46.254,ubigeo_nivel_02,1
2026-06-08T13:44:49.202133+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,,100,102,7698,53.746,ubigeo_nivel_02,1
2026-06-08T13:44:50.030564+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,CHIRIMOTO,8,8,398,42.431,ubigeo_nivel_03,1
2026-06-08T13:44:50.030564+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,CHIRIMOTO,8,8,540,57.569,ubigeo_nivel_03,1
2026-06-08T13:44:50.675048+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,COCHAMAL,3,3,191,38.742,ubigeo_nivel_03,1
2026-06-08T13:44:50.675048+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,COCHAMAL,3,3,302,61.258,ubigeo_nivel_03,1
2026-06-08T13:44:51.378986+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,HUAMBO,10,10,634,40.127,ubigeo_nivel_03,1
2026-06-08T13:44:51.378986+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,HUAMBO,10,10,946,59.873,ubigeo_nivel_03,1
2026-06-08T13:44:52.056508+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,LIMABAMBA,6,6,340,41.514,ubigeo_nivel_03,1
2026-06-08T13:44:52.056508+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,LIMABAMBA,6,6,479,58.486,ubigeo_nivel_03,1
2026-06-08T13:44:52.722384+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,LONGAR,6,6,483,48.397,ubigeo_nivel_03,1
2026-06-08T13:44:52.722384+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,LONGAR,6,6,515,51.603,ubigeo_nivel_03,1
2026-06-08T13:44:53.341344+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,MARISCAL BENAVIDES,6,6,470,43.08,ubigeo_nivel_03,1
2026-06-08T13:44:53.341344+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,MARISCAL BENAVIDES,6,6,621,56.92,ubigeo_nivel_03,1
2026-06-08T13:44:53.963160+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,MILPUCC,3,3,164,47.813,ubigeo_nivel_03,1
2026-06-08T13:44:53.963160+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,MILPUCC,3,3,179,52.187,ubigeo_nivel_03,1
2026-06-08T13:44:55.643733+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,OMIA,27,29,1392,39.3,ubigeo_nivel_03,1
2026-06-08T13:44:55.643733+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,OMIA,27,29,2150,60.7,ubigeo_nivel_03,1
2026-06-08T13:44:56.339331+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,SAN NICOLÁS,15,15,1243,48.441,ubigeo_nivel_03,1
2026-06-08T13:44:56.339331+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,SAN NICOLÁS,15,15,1323,51.559,ubigeo_nivel_03,1
2026-06-08T13:44:57.017570+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,SANTA ROSA,3,3,178,45.293,ubigeo_nivel_03,1
2026-06-08T13:44:57.017570+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,SANTA ROSA,3,3,215,54.707,ubigeo_nivel_03,1
2026-06-08T13:44:58.911906+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,TOTORA,2,2,112,43.243,ubigeo_nivel_03,1
2026-06-08T13:44:58.911906+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,TOTORA,2,2,147,56.757,ubigeo_nivel_03,1
2026-06-08T13:44:59.585508+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,VISTA ALEGRE,11,11,405,31.13,ubigeo_nivel_03,1
2026-06-08T13:44:59.585508+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,RODRÍGUEZ DE MENDOZA,VISTA ALEGRE,11,11,896,68.87,ubigeo_nivel_03,1
2026-06-08T13:45:00.259283+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,UTCUBAMBA,,334,339,20410,35.481,ubigeo_nivel_02,1
2026-06-08T13:45:00.259283+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,UTCUBAMBA,,334,339,37114,64.519,ubigeo_nivel_02,1
2026-06-08T13:45:00.917676+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,148,152,9758,37.082,ubigeo_nivel_03,1
2026-06-08T13:45:00.917676+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,148,152,16557,62.918,ubigeo_nivel_03,1
2026-06-08T13:45:01.573338+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,UTCUBAMBA,CAJARURO,77,77,3929,30.825,ubigeo_nivel_03,1
2026-06-08T13:45:01.573338+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,UTCUBAMBA,CAJARURO,77,77,8817,69.175,ubigeo_nivel_03,1
2026-06-08T13:45:02.253344+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,UTCUBAMBA,CUMBA,27,27,1690,38.244,ubigeo_nivel_03,1
2026-06-08T13:45:02.253344+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,UTCUBAMBA,CUMBA,27,27,2729,61.756,ubigeo_nivel_03,1
2026-06-08T13:45:02.941925+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,UTCUBAMBA,EL MILAGRO,18,19,1369,42.423,ubigeo_nivel_03,1
2026-06-08T13:45:02.941925+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,UTCUBAMBA,EL MILAGRO,18,19,1858,57.577,ubigeo_nivel_03,1
2026-06-08T13:45:03.601994+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,UTCUBAMBA,JAMALCA,22,22,1027,27.249,ubigeo_nivel_03,1
2026-06-08T13:45:03.601994+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,UTCUBAMBA,JAMALCA,22,22,2742,72.751,ubigeo_nivel_03,1
2026-06-08T13:45:04.237198+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,UTCUBAMBA,LONYA GRANDE,29,29,2000,38.234,ubigeo_nivel_03,1
2026-06-08T13:45:04.237198+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,UTCUBAMBA,LONYA GRANDE,29,29,3231,61.766,ubigeo_nivel_03,1
2026-06-08T13:45:04.939752+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,AMAZONAS,UTCUBAMBA,YAMON,13,13,637,35.058,ubigeo_nivel_03,1
2026-06-08T13:45:04.939752+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,AMAZONAS,UTCUBAMBA,YAMON,13,13,1180,64.942,ubigeo_nivel_03,1
2026-06-08T13:45:05.659217+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,,,3425,3472,267408,43.4,ubigeo_nivel_01,1
2026-06-08T13:45:05.659217+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,,,3425,3472,348735,56.6,ubigeo_nivel_01,1
2026-06-08T13:45:07.367644+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,AIJA,,26,26,1680,41.176,ubigeo_nivel_02,1
2026-06-08T13:45:07.367644+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,AIJA,,26,26,2400,58.824,ubigeo_nivel_02,1
2026-06-08T13:45:08.043554+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,AIJA,AIJA,6,6,414,36.252,ubigeo_nivel_03,1
2026-06-08T13:45:08.043554+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,AIJA,AIJA,6,6,728,63.748,ubigeo_nivel_03,1
2026-06-08T13:45:08.993754+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,AIJA,CORIS,6,6,395,44.532,ubigeo_nivel_03,1
2026-06-08T13:45:08.993754+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,AIJA,CORIS,6,6,492,55.468,ubigeo_nivel_03,1
2026-06-08T13:45:09.669927+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,AIJA,HUACLLAN,2,2,100,31.646,ubigeo_nivel_03,1
2026-06-08T13:45:09.669927+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,AIJA,HUACLLAN,2,2,216,68.354,ubigeo_nivel_03,1
2026-06-08T13:45:10.334278+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,AIJA,LA MERCED,9,9,582,44.7,ubigeo_nivel_03,1
2026-06-08T13:45:10.334278+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,AIJA,LA MERCED,9,9,720,55.3,ubigeo_nivel_03,1
2026-06-08T13:45:10.993264+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,AIJA,SUCCHA,3,3,189,43.649,ubigeo_nivel_03,1
2026-06-08T13:45:10.993264+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,AIJA,SUCCHA,3,3,244,56.351,ubigeo_nivel_03,1
2026-06-08T13:45:11.707269+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,ANTONIO RAIMONDI,,46,46,955,17.465,ubigeo_nivel_02,1
2026-06-08T13:45:11.707269+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,ANTONIO RAIMONDI,,46,46,4513,82.535,ubigeo_nivel_02,1
2026-06-08T13:45:12.415399+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,ANTONIO RAIMONDI,ACZO,6,6,171,21.867,ubigeo_nivel_03,1
2026-06-08T13:45:12.415399+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,ANTONIO RAIMONDI,ACZO,6,6,611,78.133,ubigeo_nivel_03,1
2026-06-08T13:45:13.068293+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,ANTONIO RAIMONDI,CHACCHO,5,5,73,12.5,ubigeo_nivel_03,1
2026-06-08T13:45:13.068293+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,ANTONIO RAIMONDI,CHACCHO,5,5,511,87.5,ubigeo_nivel_03,1
2026-06-08T13:45:13.726581+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,ANTONIO RAIMONDI,CHINGAS,6,6,214,24.513,ubigeo_nivel_03,1
2026-06-08T13:45:13.726581+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,ANTONIO RAIMONDI,CHINGAS,6,6,659,75.487,ubigeo_nivel_03,1
2026-06-08T13:45:14.681475+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,ANTONIO RAIMONDI,LLAMELLIN,8,8,196,18.882,ubigeo_nivel_03,1
2026-06-08T13:45:14.681475+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,ANTONIO RAIMONDI,LLAMELLIN,8,8,842,81.118,ubigeo_nivel_03,1
2026-06-08T13:45:16.422634+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,ANTONIO RAIMONDI,MIRGAS,16,16,181,10.761,ubigeo_nivel_03,1
2026-06-08T13:45:16.422634+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,ANTONIO RAIMONDI,MIRGAS,16,16,1501,89.239,ubigeo_nivel_03,1
2026-06-08T13:45:17.241186+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,ANTONIO RAIMONDI,SAN JUAN DE RONTOY,5,5,120,23.576,ubigeo_nivel_03,1
2026-06-08T13:45:17.241186+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,ANTONIO RAIMONDI,SAN JUAN DE RONTOY,5,5,389,76.424,ubigeo_nivel_03,1
2026-06-08T13:45:17.957550+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,ASUNCIÓN,,22,23,948,28.938,ubigeo_nivel_02,1
2026-06-08T13:45:17.957550+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,ASUNCIÓN,,22,23,2328,71.062,ubigeo_nivel_02,1
2026-06-08T13:45:18.628728+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,ASUNCIÓN,ACOCHACA,9,10,391,33.649,ubigeo_nivel_03,1
2026-06-08T13:45:18.628728+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,ASUNCIÓN,ACOCHACA,9,10,771,66.351,ubigeo_nivel_03,1
2026-06-08T13:45:19.290931+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,ASUNCIÓN,CHACAS,13,13,557,26.348,ubigeo_nivel_03,1
2026-06-08T13:45:19.290931+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,ASUNCIÓN,CHACAS,13,13,1557,73.652,ubigeo_nivel_03,1
2026-06-08T13:45:19.937099+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,BOLOGNESI,,85,85,4515,37.707,ubigeo_nivel_02,1
2026-06-08T13:45:19.937099+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,BOLOGNESI,,85,85,7459,62.293,ubigeo_nivel_02,1
2026-06-08T13:45:20.601933+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,1,1,47,39.167,ubigeo_nivel_03,1
2026-06-08T13:45:20.601933+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,1,1,73,60.833,ubigeo_nivel_03,1
2026-06-08T13:45:21.288370+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,BOLOGNESI,ANTONIO RAYMONDI,6,6,204,27.309,ubigeo_nivel_03,1
2026-06-08T13:45:21.288370+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,BOLOGNESI,ANTONIO RAYMONDI,6,6,543,72.691,ubigeo_nivel_03,1
2026-06-08T13:45:22.976268+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,BOLOGNESI,AQUIA,8,8,487,42.385,ubigeo_nivel_03,1
2026-06-08T13:45:22.976268+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,BOLOGNESI,AQUIA,8,8,662,57.615,ubigeo_nivel_03,1
2026-06-08T13:45:23.641135+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,BOLOGNESI,CAJACAY,6,6,416,43.652,ubigeo_nivel_03,1
2026-06-08T13:45:23.641135+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,BOLOGNESI,CAJACAY,6,6,537,56.348,ubigeo_nivel_03,1
2026-06-08T13:45:25.433972+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,BOLOGNESI,CANIS,2,2,61,36.97,ubigeo_nivel_03,1
2026-06-08T13:45:25.433972+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,BOLOGNESI,CANIS,2,2,104,63.03,ubigeo_nivel_03,1
2026-06-08T13:45:26.271434+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,BOLOGNESI,CHIQUIAN,12,12,592,32.725,ubigeo_nivel_03,1
2026-06-08T13:45:26.271434+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,BOLOGNESI,CHIQUIAN,12,12,1217,67.275,ubigeo_nivel_03,1
2026-06-08T13:45:27.955464+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,BOLOGNESI,COLQUIOC,7,7,592,47.858,ubigeo_nivel_03,1
2026-06-08T13:45:27.955464+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,BOLOGNESI,COLQUIOC,7,7,645,52.142,ubigeo_nivel_03,1
2026-06-08T13:45:28.624684+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,BOLOGNESI,HUALLANCA,17,17,1291,43.763,ubigeo_nivel_03,1
2026-06-08T13:45:28.624684+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,BOLOGNESI,HUALLANCA,17,17,1659,56.237,ubigeo_nivel_03,1
2026-06-08T13:45:29.302684+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,BOLOGNESI,HUASTA,7,7,283,34.096,ubigeo_nivel_03,1
2026-06-08T13:45:29.302684+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,BOLOGNESI,HUASTA,7,7,547,65.904,ubigeo_nivel_03,1
2026-06-08T13:45:29.976041+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,BOLOGNESI,HUAYLLACAYAN,5,5,96,17.204,ubigeo_nivel_03,1
2026-06-08T13:45:29.976041+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,BOLOGNESI,HUAYLLACAYAN,5,5,462,82.796,ubigeo_nivel_03,1
2026-06-08T13:45:30.644243+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,BOLOGNESI,LA PRIMAVERA,2,2,39,20.0,ubigeo_nivel_03,1
2026-06-08T13:45:30.644243+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,BOLOGNESI,LA PRIMAVERA,2,2,156,80.0,ubigeo_nivel_03,1
2026-06-08T13:45:31.407438+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,BOLOGNESI,MANGAS,3,3,105,34.426,ubigeo_nivel_03,1
2026-06-08T13:45:31.407438+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,BOLOGNESI,MANGAS,3,3,200,65.574,ubigeo_nivel_03,1
2026-06-08T13:45:32.396428+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,BOLOGNESI,PACLLON,4,4,76,15.02,ubigeo_nivel_03,1
2026-06-08T13:45:32.396428+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,BOLOGNESI,PACLLON,4,4,430,84.98,ubigeo_nivel_03,1
2026-06-08T13:45:33.058209+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,2,2,76,41.081,ubigeo_nivel_03,1
2026-06-08T13:45:33.058209+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,2,2,109,58.919,ubigeo_nivel_03,1
2026-06-08T13:45:34.732906+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,BOLOGNESI,TICLLOS,3,3,115,43.396,ubigeo_nivel_03,1
2026-06-08T13:45:34.732906+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,BOLOGNESI,TICLLOS,3,3,150,56.604,ubigeo_nivel_03,1
2026-06-08T13:45:35.455278+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,CARHUAZ,,146,149,9621,33.784,ubigeo_nivel_02,1
2026-06-08T13:45:35.455278+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,CARHUAZ,,146,149,18857,66.216,ubigeo_nivel_02,1
2026-06-08T13:45:36.113064+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,CARHUAZ,ACOPAMPA,8,8,639,39.299,ubigeo_nivel_03,1
2026-06-08T13:45:36.113064+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,CARHUAZ,ACOPAMPA,8,8,987,60.701,ubigeo_nivel_03,1
2026-06-08T13:45:36.796095+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,CARHUAZ,AMASHCA,6,6,280,24.138,ubigeo_nivel_03,1
2026-06-08T13:45:36.796095+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,CARHUAZ,AMASHCA,6,6,880,75.862,ubigeo_nivel_03,1
2026-06-08T13:45:37.460558+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,CARHUAZ,ANTA,8,8,567,34.239,ubigeo_nivel_03,1
2026-06-08T13:45:37.460558+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,CARHUAZ,ANTA,8,8,1089,65.761,ubigeo_nivel_03,1
2026-06-08T13:45:38.151137+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,CARHUAZ,ATAQUERO,5,6,330,38.239,ubigeo_nivel_03,1
2026-06-08T13:45:38.151137+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,CARHUAZ,ATAQUERO,5,6,533,61.761,ubigeo_nivel_03,1
2026-06-08T13:45:38.790726+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,CARHUAZ,CARHUAZ,42,43,2623,30.736,ubigeo_nivel_03,1
2026-06-08T13:45:38.790726+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,CARHUAZ,CARHUAZ,42,43,5911,69.264,ubigeo_nivel_03,1
2026-06-08T13:45:39.453635+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,CARHUAZ,MARCARA,31,31,2123,34.82,ubigeo_nivel_03,1
2026-06-08T13:45:39.453635+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,CARHUAZ,MARCARA,31,31,3974,65.18,ubigeo_nivel_03,1
2026-06-08T13:45:40.108935+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,CARHUAZ,PARIAHUANCA,5,5,363,39.586,ubigeo_nivel_03,1
2026-06-08T13:45:40.108935+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,CARHUAZ,PARIAHUANCA,5,5,554,60.414,ubigeo_nivel_03,1
2026-06-08T13:45:40.753008+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,CARHUAZ,SAN MIGUEL DE ACO,9,9,612,39.637,ubigeo_nivel_03,1
2026-06-08T13:45:40.753008+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,CARHUAZ,SAN MIGUEL DE ACO,9,9,932,60.363,ubigeo_nivel_03,1
2026-06-08T13:45:41.436050+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,CARHUAZ,SHILLA,11,11,328,16.416,ubigeo_nivel_03,1
2026-06-08T13:45:41.436050+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,CARHUAZ,SHILLA,11,11,1670,83.584,ubigeo_nivel_03,1
2026-06-08T13:45:42.110893+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,CARHUAZ,TINCO,10,10,843,40.784,ubigeo_nivel_03,1
2026-06-08T13:45:42.110893+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,CARHUAZ,TINCO,10,10,1224,59.216,ubigeo_nivel_03,1
2026-06-08T13:45:42.856110+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,CARHUAZ,YUNGAR,11,12,913,45.288,ubigeo_nivel_03,1
2026-06-08T13:45:42.856110+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,CARHUAZ,YUNGAR,11,12,1103,54.712,ubigeo_nivel_03,1
2026-06-08T13:45:43.521190+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,CARLOS FERMÍN FITZCARRALD,,56,57,1681,22.896,ubigeo_nivel_02,1
2026-06-08T13:45:43.521190+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,CARLOS FERMÍN FITZCARRALD,,56,57,5661,77.104,ubigeo_nivel_02,1
2026-06-08T13:45:45.239673+00:00,KEIKO SOFIA FUJIMORI HIGUCHI,Perú,ÁNCASH,CARLOS FERMÍN FITZCARRALD,SAN LUIS,32,32,1204,27.357,ubigeo_nivel_03,1
2026-06-08T13:45:45.239673+00:00,ROBERTO HELBERT SANCHEZ PALOMINO,Perú,ÁNCASH,CARLOS FERMÍN FITZCARRALD,SAN LUIS,32,32,3197,72.643,ubigeo_nivel_03,1
